C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
53	9	66	0	0.477492	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.499196	0	[0.00,0.00]	1	1	0.1		1	1		209	2	1.51206	1.41891	[0.29,6.88]	0.471401	1	0.1		0.629314	1		111	1	0.803055	1.27841	[0.16,10.32]	0.381823	1	0.1		0.811803	1		66	0	0.477492	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.282154	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.578778	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.788585	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.571543	0	[0.00,0.00]	1	1	0.1		1	1		262	1	1.8955	0.466475	[0.06,3.75]	0.404013	1	0.1		0.285913	1		71	1	0.513666	2.08036	[0.26,16.87]	0.322633	1	0.1		0.910846	1		
54	10	66	0	0.530547	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.554662	1.90523	[0.24,15.26]	0.333732	1	0.1		0.897691	1		209	0	1.68006	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.892283	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.530547	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.313505	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.643087	0	[0.00,0.00]	1	1	0.1		1	1		109	1	0.876206	1.15844	[0.15,9.23]	0.38559	1	0.1		0.783916	1		79	0	0.635048	0	[0.00,0.00]	1	1	0.1		1	1		262	1	2.10611	0.414219	[0.05,3.28]	0.343589	1	0.1		0.250544	1		71	1	0.57074	1.84762	[0.23,14.79]	0.338163	1	0.1		0.892559	1		
55	6	66	1	0.318328	3.60923	[0.42,31.34]	0.24325	1	0.1		0.963785	1		69	0	0.332797	0	[0.00,0.00]	1	1	0.1		1	1		209	1	1.00804	0.990385	[0.12,8.52]	0.733699	1	0.1		0.402828	1		111	0	0.53537	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.318328	3.60923	[0.42,31.34]	0.24325	1	0.1		0.963785	1		39	0	0.188103	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.385852	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.525723	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.381029	0	[0.00,0.00]	1	1	0.1		1	1		262	1	1.26367	0.748659	[0.09,6.44]	0.629245	1	0.1		0.388063	1		71	0	0.342444	0	[0.00,0.00]	1	1	0.1		1	1		
56	5	66	1	0.265273	4.51538	[0.50,40.98]	0.213931	1	0.1		0.975008	1		69	0	0.277331	0	[0.00,0.00]	1	1	0.1		1	1		209	1	0.840032	1.23918	[0.14,11.14]	0.801423	1	0.1		0.403414	1		111	0	0.446141	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.265273	4.51538	[0.50,40.98]	0.213931	1	0.1		0.975008	1		39	0	0.156752	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.321543	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.438103	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.317524	0	[0.00,0.00]	1	1	0.1		1	1		262	1	1.05305	0.936782	[0.10,8.42]	0.715548	1	0.1		0.409689	1		71	0	0.28537	0	[0.00,0.00]	1	1	0.1		1	1		
57	6	66	0	0.318328	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.332797	0	[0.00,0.00]	1	1	0.1		1	1		209	0	1.00804	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.53537	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.318328	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.188103	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.385852	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.525723	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.381029	2.97436	[0.34,25.77]	0.275421	1	0.1		0.949448	1		262	2	1.26367	1.88077	[0.34,10.33]	0.500089	1	0.1		0.646971	1		71	0	0.342444	0	[0.00,0.00]	1	1	0.1		1	1		
58	4	66	0	0.212219	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.221865	0	[0.00,0.00]	1	1	0.1		1	1		209	2	0.672026	4.99034	[0.70,35.63]	0.117122	1	0.1		0.983591	1		111	0	0.356913	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212219	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125402	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.257235	4.89873	[0.50,47.64]	0.211205	1	0.1		0.977483	1		109	0	0.350482	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254019	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.842444	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.228296	0	[0.00,0.00]	1	1	0.1		1	1		
59	28	66	2	1.48553	1.38462	[0.32,5.96]	0.474817	1	0.1		0.604162	1		69	1	1.55305	0.625272	[0.08,4.67]	0.533126	1	0.1		0.334415	1		209	5	4.70418	1.07843	[0.41,2.87]	0.475078	1	0.1		0.392733	1		111	1	2.49839	0.372391	[0.05,2.77]	0.269944	1	0.1		0.199095	1		66	2	1.48553	1.38462	[0.32,5.96]	0.474817	1	0.1		0.604162	1		39	0	0.877814	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.80064	0.533052	[0.07,3.97]	0.45214	1	0.1		0.299909	1		109	1	2.45338	0.379973	[0.05,2.82]	0.279637	1	0.1		0.205157	1		79	3	1.77814	1.8	[0.53,6.10]	0.320059	1	0.1		0.747561	1		262	7	5.89711	1.25621	[0.53,2.99]	0.41826	1	0.1		0.514387	1		71	2	1.59807	1.27871	[0.30,5.50]	0.459971	1	0.1		0.599091	1		
60	4	66	1	0.212219	6.02564	[0.62,58.73]	0.180613	1	0.1		0.984476	1		69	0	0.221865	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.672026	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.356913	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.212219	6.02564	[0.62,58.73]	0.180613	1	0.1		0.984476	1		39	0	0.125402	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.257235	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.350482	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.254019	4.96581	[0.51,48.30]	0.209103	1	0.1		0.978021	1		262	2	0.842444	3.76923	[0.53,26.89]	0.16584	1	0.1		0.968766	1		71	0	0.228296	0	[0.00,0.00]	1	1	0.1		1	1		
61	6	66	1	0.318328	3.60923	[0.42,31.34]	0.24325	1	0.1		0.963785	1		69	1	0.332797	3.44118	[0.40,29.87]	0.251079	1	0.1		0.960651	1		209	0	1.00804	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.53537	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.318328	3.60923	[0.42,31.34]	0.24325	1	0.1		0.963785	1		39	1	0.188103	6.31579	[0.72,55.38]	0.161014	1	0.1		0.986729	1		80	0	0.385852	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.525723	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.381029	0	[0.00,0.00]	1	1	0.1		1	1		262	1	1.26367	0.748659	[0.09,6.44]	0.629245	1	0.1		0.388063	1		71	0	0.342444	0	[0.00,0.00]	1	1	0.1		1	1		
62	5	66	0	0.265273	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.277331	0	[0.00,0.00]	1	1	0.1		1	1		209	1	0.840032	1.23918	[0.14,11.14]	0.801423	1	0.1		0.403414	1		111	0	0.446141	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.265273	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.156752	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.321543	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.438103	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.317524	3.72115	[0.41,33.69]	0.244937	1	0.1		0.964868	1		262	0	1.05305	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.28537	0	[0.00,0.00]	1	1	0.1		1	1		
63	10	66	0	0.530547	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.554662	0	[0.00,0.00]	1	1	0.1		1	1		209	0	1.68006	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.892283	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.530547	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.313505	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.643087	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.876206	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.635048	0	[0.00,0.00]	1	1	0.1		1	1		262	1	2.10611	0.414219	[0.05,3.28]	0.343589	1	0.1		0.250544	1		71	1	0.57074	1.84762	[0.23,14.79]	0.338163	1	0.1		0.892559	1		
64	6	66	0	0.318328	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.332797	0	[0.00,0.00]	1	1	0.1		1	1		209	1	1.00804	0.990385	[0.12,8.52]	0.733699	1	0.1		0.402828	1		111	0	0.53537	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.318328	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.188103	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.385852	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.525723	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.381029	2.97436	[0.34,25.77]	0.275421	1	0.1		0.949448	1		262	0	1.26367	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.342444	0	[0.00,0.00]	1	1	0.1		1	1		
65	4	66	0	0.212219	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.221865	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.672026	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.356913	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.212219	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.125402	0	[0.00,0.00]	1	1	0.1		1	1		80	1	0.257235	4.89873	[0.50,47.64]	0.211205	1	0.1		0.977483	1		109	0	0.350482	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.254019	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.842444	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.228296	0	[0.00,0.00]	1	1	0.1		1	1		
66	3	66	0	0.159164	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166399	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504019	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.267685	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159164	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0940514	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.192926	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.262862	0	[0.00,0.00]	1	1	0.1		1	1		79	1	0.190514	7.45513	[0.67,83.12]	0.167346	1	0.1		0.988539	1		262	0	0.631833	0	[0.00,0.00]	1	1	0.1		1	1		71	1	0.171222	8.36429	[0.75,93.37]	0.152473	1	0.1		0.990715	1		
67	3	66	0	0.159164	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166399	0	[0.00,0.00]	1	1	0.1		1	1		209	0	0.504019	0	[0.00,0.00]	1	1	0.1		1	1		111	0	0.267685	0	[0.00,0.00]	1	1	0.1		1	1		66	0	0.159164	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0940514	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.192926	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.262862	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190514	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.631833	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.171222	0	[0.00,0.00]	1	1	0.1		1	1		
68	3	66	0	0.159164	0	[0.00,0.00]	1	1	0.1		1	1		69	0	0.166399	0	[0.00,0.00]	1	1	0.1		1	1		209	1	0.504019	2.48317	[0.22,27.51]	0.349394	1	0.1		0.92503	1		111	1	0.267685	5.14091	[0.46,57.15]	0.222386	1	0.1		0.977697	1		66	0	0.159164	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.0940514	0	[0.00,0.00]	1	1	0.1		1	1		80	0	0.192926	0	[0.00,0.00]	1	1	0.1		1	1		109	0	0.262862	0	[0.00,0.00]	1	1	0.1		1	1		79	0	0.190514	0	[0.00,0.00]	1	1	0.1		1	1		262	0	0.631833	0	[0.00,0.00]	1	1	0.1		1	1		71	0	0.171222	0	[0.00,0.00]	1	1	0.1		1	1		
