C	Cn	DOID:0060041	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1059	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10652	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:10763	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12849	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:12858	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:14330	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:1826	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:3312	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:5419	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	DOID:9255	actual overlap	expected overlap	OR	95% CI	p-value	p.adjusted	{p_value}	BC	p-value(ALT)	p.adjusted(ALT)	BC(ALT)	
28	37	66	6	1.9646	3.69677	[1.49,9.20]	0.00876291	1	0.1		0.997505	1		69	3	2.0539	1.52406	[0.46,5.09]	0.310508	1	0.1		0.738195	1		209	14	6.22124	3.15585	[1.60,6.24]	0.00208494	0.898638	0.1		0.998579	1		111	5	3.3041	1.62146	[0.62,4.25]	0.266265	1	0.1		0.754063	1		66	6	1.9646	3.69677	[1.49,9.20]	0.00876291	1	0.1		0.997505	1		39	0	1.1609	0	[0.00,0.00]	1	1	0.1		1	1		80	5	2.38134	2.35625	[0.89,6.22]	0.0563263	1	0.1		0.972608	1		109	12	3.24457	5.48784	[2.67,11.26]	2.71212e-05	0.0818273	0.1	*	0.999995	1		79	8	2.35157	4.40991	[1.94,10.00]	0.00128272	0.898638	0.1		0.99969	1		262	18	7.79887	3.73512	[1.93,7.23]	0.000105286	0.158829	0.1	*	0.999966	1		71	1	2.11344	0.450794	[0.06,3.34]	0.363629	1	0.1		0.253854	1		
29	35	66	2	1.85841	1.08333	[0.25,4.62]	0.425534	1	0.1		0.572706	1		69	1	1.94288	0.49308	[0.07,3.66]	0.410556	1	0.1		0.278901	1		209	5	5.88496	0.820261	[0.31,2.14]	0.449041	1	0.1		0.176071	1		111	2	3.1255	0.611065	[0.14,2.58]	0.38103	1	0.1		0.217259	1		66	2	1.85841	1.08333	[0.25,4.62]	0.425534	1	0.1		0.572706	1		39	2	1.09815	1.9181	[0.44,8.30]	0.207585	1	0.1		0.906407	1		80	1	2.25261	0.420328	[0.06,3.11]	0.327951	1	0.1		0.233714	1		109	1	3.06919	0.299564	[0.04,2.21]	0.17168	1	0.1		0.133257	1		79	3	2.22446	1.39638	[0.42,4.66]	0.30571	1	0.1		0.725015	1		262	10	7.37731	1.51746	[0.72,3.20]	0.194201	1	0.1		0.79327	1		71	2	1.9992	1.00044	[0.24,4.26]	0.677228	1	0.1		0.282712	1		
30	20	66	1	1.06195	0.937652	[0.12,7.11]	0.712421	1	0.1		0.379498	1		69	0	1.11022	0	[0.00,0.00]	1	1	0.1		1	1		209	3	3.36283	0.871216	[0.25,3.00]	0.559014	1	0.1		0.238681	1		111	1	1.786	0.532536	[0.07,4.02]	0.454218	1	0.1		0.302539	1		66	1	1.06195	0.937652	[0.12,7.11]	0.712421	1	0.1		0.379498	1		39	0	0.627514	0	[0.00,0.00]	1	1	0.1		1	1		80	0	1.28721	0	[0.00,0.00]	1	1	0.1		1	1		109	3	1.75382	1.8596	[0.54,6.45]	0.319557	1	0.1		0.752206	1		79	1	1.27112	0.772605	[0.10,5.85]	0.633349	1	0.1		0.367226	1		262	1	4.21561	0.193991	[0.03,1.46]	0.0543715	1	0.1		0.0459379	1		71	0	1.1424	0	[0.00,0.00]	1	1	0.1		1	1		
31	18	66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		69	1	0.999195	1.00087	[0.13,7.63]	0.736325	1	0.1		0.381207	1		209	5	3.02655	1.92496	[0.68,5.46]	0.140623	1	0.1		0.898283	1		111	0	1.6074	0	[0.00,0.00]	1	1	0.1		1	1		66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		39	0	0.564763	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.15849	0.853313	[0.11,6.50]	0.675593	1	0.1		0.3762	1		109	1	1.57844	0.608388	[0.08,4.62]	0.522062	1	0.1		0.332668	1		79	2	1.14401	1.86364	[0.42,8.25]	0.21773	1	0.1		0.898829	1		262	5	3.79405	1.44867	[0.51,4.10]	0.399127	1	0.1		0.606893	1		71	2	1.02816	2.0942	[0.47,9.29]	0.19609	1	0.1		0.921371	1		
32	34	66	3	1.80531	1.76037	[0.52,5.91]	0.319346	1	0.1		0.746089	1		69	0	1.88737	0	[0.00,0.00]	1	1	0.1		1	1		209	7	5.71681	1.29245	[0.56,3.01]	0.293266	1	0.1		0.651323	1		111	3	3.0362	0.986559	[0.30,3.28]	0.639081	1	0.1		0.237753	1		66	3	1.80531	1.76037	[0.52,5.91]	0.319346	1	0.1		0.746089	1		39	1	1.06677	0.933812	[0.12,7.01]	0.710684	1	0.1		0.3774	1		80	4	2.18825	1.98772	[0.68,5.79]	0.20929	1	0.1		0.837006	1		109	4	2.9815	1.4019	[0.48,4.06]	0.361366	1	0.1		0.6447	1		79	4	2.1609	2.016	[0.69,5.87]	0.209631	1	0.1		0.836693	1		262	11	7.16653	1.82539	[0.88,3.79]	0.0945118	1	0.1		0.912122	1		71	3	1.94208	1.62381	[0.48,5.45]	0.314	1	0.1		0.744061	1		
33	28	66	4	1.48673	3.09946	[1.04,9.21]	0.0429711	1	0.1		0.986254	1		69	1	1.5543	0.624728	[0.08,4.67]	0.532696	1	0.1		0.334254	1		209	5	4.70796	1.07737	[0.40,2.87]	0.474495	1	0.1		0.392651	1		111	8	2.5004	4.31845	[1.86,10.05]	0.00171573	0.898638	0.1		0.999575	1		66	4	1.48673	3.09946	[1.04,9.21]	0.0429711	1	0.1		0.986254	1		39	2	0.87852	2.44906	[0.56,10.71]	0.163842	1	0.1		0.945586	1		80	5	1.80209	3.30435	[1.22,8.94]	0.022578	1	0.1		0.992927	1		109	5	2.45535	2.32232	[0.86,6.24]	0.0610405	1	0.1		0.969852	1		79	1	1.77957	0.539886	[0.07,4.03]	0.458716	1	0.1		0.30298	1		262	7	5.90185	1.2549	[0.53,2.98]	0.41772	1	0.1		0.514416	1		71	4	1.59936	2.85572	[0.96,8.47]	0.0522516	1	0.1		0.981492	1		
34	23	66	2	1.22124	1.72024	[0.39,7.50]	0.229109	1	0.1		0.881368	1		69	2	1.27675	1.63895	[0.38,7.14]	0.237392	1	0.1		0.868944	1		209	6	3.86726	1.76818	[0.69,4.54]	0.179708	1	0.1		0.844087	1		111	6	2.0539	3.7479	[1.45,9.71]	0.00989475	1	0.1		0.997244	1		66	2	1.22124	1.72024	[0.39,7.50]	0.229109	1	0.1		0.881368	1		39	1	0.721641	1.41388	[0.19,10.76]	0.362117	1	0.1		0.839289	1		80	0	1.48029	0	[0.00,0.00]	1	1	0.1		1	1		109	0	2.01689	0	[0.00,0.00]	1	1	0.1		1	1		79	1	1.46179	0.665501	[0.09,5.00]	0.564269	1	0.1		0.346494	1		262	6	4.84795	1.32904	[0.52,3.41]	0.411656	1	0.1		0.554844	1		71	0	1.31376	0	[0.00,0.00]	1	1	0.1		1	1		
35	18	66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		69	2	0.999195	2.16045	[0.49,9.59]	0.190274	1	0.1		0.9266	1		209	3	3.02655	0.98932	[0.28,3.45]	0.641595	1	0.1		0.246944	1		111	4	1.6074	2.98531	[0.97,9.23]	0.0519176	1	0.1		0.982727	1		66	1	0.955752	1.04977	[0.14,8.01]	0.752851	1	0.1		0.380915	1		39	1	0.564763	1.83746	[0.24,14.17]	0.331844	1	0.1		0.892955	1		80	2	1.15849	1.83814	[0.42,8.14]	0.220243	1	0.1		0.895836	1		109	0	1.57844	0	[0.00,0.00]	1	1	0.1		1	1		79	2	1.14401	1.86364	[0.42,8.25]	0.21773	1	0.1		0.898829	1		262	5	3.79405	1.44867	[0.51,4.10]	0.399127	1	0.1		0.606893	1		71	1	1.02816	0.970588	[0.13,7.40]	0.725282	1	0.1		0.380974	1		
36	33	66	1	1.75221	0.550481	[0.07,4.09]	0.468023	1	0.1		0.306757	1		69	0	1.83186	0	[0.00,0.00]	1	1	0.1		1	1		209	2	5.54867	0.312607	[0.07,1.32]	0.0647235	1	0.1		0.0481156	1		111	1	2.9469	0.3125	[0.04,2.31]	0.189429	1	0.1		0.145681	1		66	1	1.75221	0.550481	[0.07,4.09]	0.468023	1	0.1		0.306757	1		39	1	1.0354	0.963816	[0.13,7.24]	0.72256	1	0.1		0.378176	1		80	3	2.12389	1.47143	[0.44,4.93]	0.308417	1	0.1		0.734236	1		109	0	2.89381	0	[0.00,0.00]	1	1	0.1		1	1		79	1	2.09735	0.453526	[0.06,3.36]	0.367332	1	0.1		0.256121	1		262	3	6.95575	0.367181	[0.11,1.21]	0.0589183	1	0.1		0.040821	1		71	1	1.88496	0.508929	[0.07,3.78]	0.427299	1	0.1		0.287442	1		
37	26	66	0	1.38053	0	[0.00,0.00]	1	1	0.1		1	1		69	0	1.44328	0	[0.00,0.00]	1	1	0.1		1	1		209	5	4.37168	1.18231	[0.44,3.17]	0.526764	1	0.1		0.397269	1		111	0	2.3218	0	[0.00,0.00]	1	1	0.1		1	1		66	0	1.38053	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.815768	0	[0.00,0.00]	1	1	0.1		1	1		80	3	1.67337	1.93111	[0.57,6.57]	0.151048	1	0.1		0.919429	1		109	2	2.27997	0.864486	[0.20,3.71]	0.597468	1	0.1		0.278673	1		79	1	1.65245	0.584103	[0.08,4.37]	0.499328	1	0.1		0.321209	1		262	5	5.48029	0.889383	[0.33,2.38]	0.522156	1	0.1		0.191621	1		71	0	1.48512	0	[0.00,0.00]	1	1	0.1		1	1		
38	17	66	0	0.902655	0	[0.00,0.00]	1	1	0.1		1	1		69	1	0.943685	1.06434	[0.14,8.15]	0.757467	1	0.1		0.381171	1		209	1	2.85841	0.305889	[0.04,2.32]	0.192046	1	0.1		0.149275	1		111	2	1.5181	1.36636	[0.31,6.05]	0.470353	1	0.1		0.609691	1		66	0	0.902655	0	[0.00,0.00]	1	1	0.1		1	1		39	0	0.533387	0	[0.00,0.00]	1	1	0.1		1	1		80	2	1.09413	1.96239	[0.44,8.73]	0.209073	1	0.1		0.909137	1		109	0	1.49075	0	[0.00,0.00]	1	1	0.1		1	1		79	0	1.08045	0	[0.00,0.00]	1	1	0.1		1	1		262	4	3.58327	1.15444	[0.37,3.57]	0.488711	1	0.1		0.450866	1		71	0	0.971038	0	[0.00,0.00]	1	1	0.1		1	1		
39	62	66	1	3.29204	0.281463	[0.04,2.06]	0.145072	1	0.1		0.113985	1		69	6	3.44167	1.90136	[0.79,4.58]	0.099196	1	0.1		0.922734	1		209	16	10.4248	1.78058	[0.99,3.21]	0.035083	1	0.1		0.965524	1		111	5	5.5366	0.889606	[0.35,2.27]	0.51634	1	0.1		0.181583	1		66	1	3.29204	0.281463	[0.04,2.06]	0.145072	1	0.1		0.113985	1		39	5	1.94529	2.95924	[1.12,7.85]	0.0299124	1	0.1		0.989211	1		80	1	3.99035	0.228678	[0.03,1.67]	0.0798189	1	0.1		0.0653088	1		109	6	5.43685	1.12136	[0.47,2.67]	0.519428	1	0.1		0.351706	1		79	1	3.94047	0.23182	[0.03,1.69]	0.0833856	1	0.1		0.0680591	1		262	13	13.0684	0.993033	[0.53,1.86]	0.565566	1	0.1		0.126781	1		71	3	3.54143	0.832253	[0.25,2.72]	0.521576	1	0.1		0.223602	1		
40	33	66	5	1.75221	3.36358	[1.26,9.01]	0.0206757	1	0.1		0.993655	1		69	1	1.83186	0.524816	[0.07,3.90]	0.443294	1	0.1		0.295227	1		209	9	5.54867	1.89375	[0.87,4.14]	0.11392	1	0.1		0.897405	1		111	5	2.9469	1.85984	[0.70,4.92]	0.142005	1	0.1		0.889627	1		66	5	1.75221	3.36358	[1.26,9.01]	0.0206757	1	0.1		0.993655	1		39	6	1.0354	7.92593	[3.07,20.49]	0.000341348	0.343293	0.1		0.99996	1		80	3	2.12389	1.47143	[0.44,4.93]	0.308417	1	0.1		0.734236	1		109	5	2.89381	1.89904	[0.72,5.02]	0.140572	1	0.1		0.891667	1		79	5	2.09735	2.74131	[1.03,7.31]	0.038066	1	0.1		0.984871	1		262	9	6.95575	1.41848	[0.65,3.09]	0.250864	1	0.1		0.721237	1		71	4	1.88496	2.35306	[0.80,6.89]	0.0786014	1	0.1		0.964212	1		
41	28	66	2	1.48673	1.38341	[0.32,5.96]	0.474658	1	0.1		0.604134	1		69	3	1.5543	2.08909	[0.61,7.10]	0.135078	1	0.1		0.93506	1		209	7	4.70796	1.67162	[0.70,3.98]	0.218984	1	0.1		0.792653	1		111	3	2.5004	1.23	[0.37,4.14]	0.497326	1	0.1		0.49477	1		66	2	1.48673	1.38341	[0.32,5.96]	0.474658	1	0.1		0.604134	1		39	0	0.87852	0	[0.00,0.00]	1	1	0.1		1	1		80	1	1.80209	0.532583	[0.07,3.97]	0.451688	1	0.1		0.299698	1		109	3	2.45535	1.25547	[0.37,4.23]	0.504648	1	0.1		0.495053	1		79	2	1.77957	1.13686	[0.26,4.88]	0.436086	1	0.1		0.58333	1		262	7	5.90185	1.2549	[0.53,2.98]	0.41772	1	0.1		0.514416	1		71	3	1.59936	2.02412	[0.60,6.87]	0.141141	1	0.1		0.92924	1		
