ENTREZ.ID,GENE.NAME,DEGREE,Closeness,Bet,CC,Cl,Clnorm,SP,PR,sgG5,BRIDGE_sgG5,PROB_sgG5,MIX_sgG5,BR_CONSENSUS,BR_CONSENSUS_MAD,BR_CONSENSUS_ADJ,DE
112476,112476,1,0.22899999999999998,0.0,,1048,0.00473879453483426,2,0.000260913599560542,44,0.0,0.9930600387346679,0.0,0.0,0,-1.2940225668077099,0
3799,3799,6,0.272,1054.98335834584,0.0,10369,0.0473742229703459,2,0.0009008868028488891,83,0.528882113015114,0.9993272587099821,0.666666666666667,0.528882113015114,0,1.03832207704212,0
6844,6844,8,0.265,2542.58170125613,0.214285714285714,8419,0.0384546772725401,2,0.00122957711171546,44,0.0414283452360145,0.999999999999997,0.125,0.0414283452360145,0,-1.11132555978676,1
10815,10815,3,0.245,0.0,1.0,3444,0.0156984004281382,2,0.0005150868316805559,44,0.0,0.999999688255806,0.0,0.0,0,-1.2940225668077099,0
80725,80725,1,0.22899999999999998,0.0,,1048,0.00473879453483426,2,0.000260913599560542,44,0.0,0.9930600387346679,0.0,0.0,0,-1.2940225668077099,3
4673,4673,7,0.295,7032.137476633579,0.0476190476190476,27563,0.12602174539499902,2,0.0012440668103130199,47,0.488433786103661,0.999981674880355,0.5714285714285711,0.488433786103661,0,0.859946903628152,0
10383,10383,1,0.196,0.0,,336,0.00148201682363542,4,0.000305358392304717,70,0.0,0.9867720600096791,0.0,0.0,0,-1.2940225668077099,0
2314,2314,1,0.196,0.0,,336,0.00148201682363542,4,0.000305358392304717,70,0.0,0.9867720600096791,0.0,0.0,0,-1.2940225668077099,0
23256,23256,1,0.196,0.0,,336,0.00148201682363542,4,0.000305358392304717,70,0.0,0.9867720600096791,0.0,0.0,0,-1.2940225668077099,0
2026,2026,5,0.23199999999999998,1425.14512891504,0.0,1984,0.00902017646978104,3,0.000927494021283283,20,0.0,0.999999999999756,0.0,0.0,0,-1.2940225668077099,1
7277,7277,5,0.262,1574.93264987038,0.0,7173,0.0327553162779422,2,0.0008216686966529559,20,0.23928208351247102,0.999999769943507,0.4,0.23928208351247102,0,-0.238800103964486,1
311,311,3,0.23,224.464961676277,0.0,1649,0.00748784426015799,3,0.000548466255499565,20,0.0963764154448968,0.9999714726804342,0.33333333333333304,0.0963764154448968,0,-0.8690072168370359,0
374291,374291,1,0.188,0.0,,192,0.000823342679797458,4,0.000278349768011183,20,0.0,0.996674057649667,0.0,0.0,0,-1.2940225668077099,0
10135,10135,2,0.226,1241.0,0.0,1038,0.00469305327484551,3,0.00056497866816538,10,0.0,0.99999232318527,0.0,0.0,0,-1.2940225668077099,0
5265,5265,3,0.245,82.9829546789587,0.0,3356,0.0152958773402372,2,0.000528212411957345,29,0.35833445992924495,0.995752094846165,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
10449,10449,1,0.22399999999999998,0.0,,1623,0.00736891698418725,3,0.00025569460973090096,58,0.0,0.9961959106038991,0.0,0.0,0,-1.2940225668077099,0
1646,1646,1,0.22399999999999998,0.0,,1623,0.00736891698418725,3,0.00025569460973090096,58,0.0,0.9961959106038991,0.0,0.0,0,-1.2940225668077099,0
5877,5877,5,0.247,2614.1467300866298,0.0,3048,0.0138870465325838,2,0.0010561309987781198,16,0.255395578027955,0.999999984873185,0.2,0.255395578027955,0,-0.16774036928629998,0
23192,23192,2,0.244,48.8420715941641,0.0,2990,0.013621747224648997,2,0.00037643488469955296,83,0.0,0.999944661654135,0.0,0.0,0,-1.2940225668077099,0
1962,1962,14,0.28300000000000003,5302.04222248949,0.010989010989011,11494,0.0525201147190801,3,0.00198733831144227,52,0.502065019240811,0.999999999524158,0.6428571428571429,0.502065019240811,0,0.9200599851904159,0
6136,6136,3,0.23199999999999998,68.88838226783011,0.0,2365,0.0107629184753523,3,0.000508947702061009,20,0.284179436498786,0.9999714726804342,0.33333333333333304,0.284179436498786,0,-0.0408049398556283,0
54918,54918,5,0.259,2236.25146496291,0.0,5274,0.024069051006079,3,0.000807619195830792,52,0.462019098016983,0.9998253158163459,0.6,0.462019098016983,0,0.7434594014762941,1
6640,6640,3,0.235,1257.05157587335,0.0,1978,0.008992731713787791,2,0.000648981815879849,7,0.296768410171174,0.9998486694633331,0.33333333333333304,0.296768410171174,0,0.0147118276693146,0
216,216,1,0.19899999999999998,0.0,,447,0.00198974480951052,4,0.000266237337492587,8,0.0,0.9953851050286441,0.0,0.0,0,-1.2940225668077099,0
3039,3039,6,0.253,3951.19732219366,0.0,4370,0.0199340411030962,3,0.0013375674721316198,17,0.426295121617864,1.0,0.5,0.426295121617864,0,0.5859183862649849,0
537,537,1,0.20199999999999999,0.0,,407,0.00180677976955553,4,0.00031016450961162003,17,0.0,0.9995271122320301,0.0,0.0,0,-1.2940225668077099,0
3043,3043,1,0.20199999999999999,0.0,,407,0.00180677976955553,4,0.00031016450961162003,17,0.0,0.9995271122320301,0.0,0.0,0,-1.2940225668077099,1
3045,3045,1,0.20199999999999999,0.0,,407,0.00180677976955553,4,0.00031016450961162003,17,0.0,0.9995271122320301,0.0,0.0,0,-1.2940225668077099,0
2775,2775,2,0.249,8.27979518052546,0.0,3251,0.0148155941103554,2,0.000361833069831918,71,0.0,0.9999795576733671,0.0,0.0,0,-1.2940225668077099,1
65108,65108,2,0.268,47.46883330443521,0.0,10090,0.0460980418166599,2,0.00035621053423034397,71,0.29343235838972803,0.991156226553948,0.5,0.29343235838972803,0,0.0,0
1312,1312,2,0.217,149.640321654195,0.0,1108,0.00501324209476674,3,0.00041136973705088996,32,0.29343235838972803,0.975179123343781,0.5,0.29343235838972803,0,0.0,0
1783,1783,2,0.235,1241.0,0.0,3054,0.013914491288576998,3,0.000548118446337489,13,0.0,0.9999794926481139,0.0,0.0,0,-1.2940225668077099,0
2039,2039,1,0.19,0.0,,188,0.0008050461758019589,4,0.000353626124086423,13,0.0,0.995392437241818,0.0,0.0,0,-1.2940225668077099,0
2771,2771,4,0.268,310.723193284473,0.166666666666667,13134,0.0600216813572347,2,0.0005942591785487111,37,0.415054723617694,0.9991338564072159,0.5,0.415054723617694,0,0.53634877249798,0
2783,2783,14,0.29100000000000004,5054.86708799539,0.0549450549450549,30846,0.14103860104930402,2,0.00180995913108691,37,0.324460439564282,1.0,0.28571428571428603,0.324460439564282,0,0.136832343457115,0
23136,23136,7,0.29100000000000004,651.155576220918,0.19047619047619,31316,0.143188440268776,2,0.0008988794355844179,79,0.472750737402163,0.9999699197469399,0.5714285714285711,0.472750737402163,0,0.7907854142564559,0
5700,5700,6,0.284,1259.3567391272302,0.2,21684,0.0991304586476139,2,0.000850864964502357,76,0.48655568989044,0.99999954004279,0.5,0.48655568989044,0,0.8516645897896891,0
6396,6396,2,0.264,1241.0,0.0,11669,0.0533205867688831,2,0.000538237266920651,56,0.0,0.999899958385147,0.0,0.0,0,-1.2940225668077099,0
3181,3181,7,0.294,2057.05439026948,0.0952380952380952,25883,0.118337213716889,2,0.00103913766952262,36,0.5488630093736421,0.999991656929766,0.5714285714285711,0.5488630093736421,0,1.12643686756784,0
3476,3476,5,0.275,1335.0217987965,0.1,15742,0.0719510019623001,2,0.0007688170251792019,24,0.396452231773682,0.999998109087521,0.4,0.396452231773682,0,0.454312679487964,0
10627,10627,2,0.26899999999999996,0.0,1.0,12975,0.0592943953234136,2,0.000365395950620089,86,0.29343235838972803,0.9867262996221801,0.5,0.29343235838972803,0,0.0,0
10728,10728,4,0.28300000000000003,239.520220088045,0.5,25770,0.117820337479016,2,0.0005833498995982821,33,0.276367488750997,0.9999722767957349,0.25,0.276367488750997,0,-0.0752552531470324,1
3188,3188,3,0.267,726.551430274028,0.0,13076,0.0597563820492999,2,0.000518276454179629,36,0.296768410171174,0.9998614817542251,0.33333333333333304,0.296768410171174,0,0.0147118276693146,0
2665,2665,1,0.264,0.0,,11595,0.0529821014449664,2,0.00024122463751150299,56,0.0,0.98992,0.0,0.0,0,-1.2940225668077099,1
3069,3069,3,0.278,1395.4936237848199,0.0,19047,0.0870684883885812,2,0.000613810955848047,56,0.284179436498786,0.999712195385145,0.33333333333333304,0.284179436498786,0,-0.0408049398556283,0
1982,1982,2,0.264,1317.5047057536399,0.0,11679,0.0533663280288719,2,0.00045800088349778895,56,0.0,0.999899958385147,0.0,0.0,0,-1.2940225668077099,0
1974,1974,1,0.264,0.0,,11595,0.0529821014449664,2,0.00024122463751150299,56,0.0,0.98992,0.0,0.0,0,-1.2940225668077099,0
1983,1983,1,0.264,0.0,,11595,0.0529821014449664,2,0.00024122463751150299,56,0.0,0.98992,0.0,0.0,0,-1.2940225668077099,0
286,286,2,0.26899999999999996,75.8972210056623,0.0,12854,0.0587409260775497,2,0.000355614604836426,56,0.29343235838972803,0.980356908321721,0.5,0.29343235838972803,0,0.0,1
10938,10938,6,0.28600000000000003,3384.6189989298805,0.2,21108,0.096495762072262,2,0.000974493317776299,44,0.38362511912312103,0.99999997548762,0.33333333333333304,0.38362511912312103,0,0.397745730539665,0
116988,116988,1,0.264,0.0,,11595,0.0529821014449664,2,0.00024122463751150299,56,0.0,0.98992,0.0,0.0,0,-1.2940225668077099,0
3831,3831,2,0.26899999999999996,200.88031731709302,0.0,12250,0.0559781539742294,2,0.000375369954117971,56,0.29343235838972803,0.980356908321721,0.5,0.29343235838972803,0,0.0,0
51517,51517,7,0.29100000000000004,1500.0264487244,0.0476190476190476,25933,0.118565920016833,2,0.0009742992175809141,4,0.567259174662068,0.999237239048581,0.7142857142857142,0.567259174662068,0,1.20756307040581,0
7533,7533,6,0.293,671.976600815503,0.133333333333333,23474,0.1073181441856,2,0.000815154864296928,79,0.480130639144108,0.9999817432458821,0.5,0.480130639144108,0,0.823330425472351,0
7798,7798,4,0.29100000000000004,944.968895223651,0.33333333333333304,25199,0.11520851153365899,2,0.0006219377726716259,34,0.337871233744101,0.999424289344011,0.5,0.337871233744101,0,0.19597329983538397,0
5464,5464,1,0.264,0.0,,11595,0.0529821014449664,2,0.00024122463751150299,56,0.0,0.98992,0.0,0.0,0,-1.2940225668077099,0
8775,8775,2,0.268,121.769005180506,0.0,12599,0.0575745239478367,2,0.00036132110832897996,56,0.29343235838972803,0.980356908321721,0.5,0.29343235838972803,0,0.0,0
7514,7514,3,0.278,257.98800525208304,0.0,18540,0.0847494065071516,2,0.00047316345079430593,51,0.35833445992924495,0.9919687576274789,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
6305,6305,3,0.285,572.605405155445,0.0,20908,0.0955809368724871,2,0.000489370318987328,58,0.35833445992924495,0.9896182519644229,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
9868,9868,2,0.265,223.19649388015202,0.0,11941,0.0545647490405771,2,0.000398644889577841,64,0.29343235838972803,0.9943164419150748,0.5,0.29343235838972803,0,0.0,0
7381,7381,3,0.268,1179.16530096057,0.0,12025,0.0549489756244826,2,0.000614577830957142,75,0.296768410171174,0.999893678834941,0.33333333333333304,0.296768410171174,0,0.0147118276693146,0
87178,87178,1,0.264,0.0,,11595,0.0529821014449664,2,0.00024122463751150299,56,0.0,0.98992,0.0,0.0,0,-1.2940225668077099,0
9352,9352,1,0.264,0.0,,11595,0.0529821014449664,2,0.00024122463751150299,56,0.0,0.98992,0.0,0.0,0,-1.2940225668077099,0
55699,55699,1,0.264,0.0,,11595,0.0529821014449664,2,0.00024122463751150299,56,0.0,0.98992,0.0,0.0,0,-1.2940225668077099,0
84457,84457,1,0.264,0.0,,11595,0.0529821014449664,2,0.00024122463751150299,56,0.0,0.98992,0.0,0.0,0,-1.2940225668077099,0
8536,8536,5,0.27899999999999997,720.893827844509,0.1,16631,0.0760173999752997,2,0.000713163388225509,24,0.444002681652122,0.9996831443460359,0.6,0.444002681652122,0,0.664007873099967,0
5898,5898,4,0.27,1210.0537712739301,0.166666666666667,12807,0.0585259421556026,2,0.000683824102273755,43,0.276367488750997,0.999999611368978,0.25,0.276367488750997,0,-0.0752552531470324,2
10910,10910,8,0.293,2183.5237948299,0.178571428571429,28642,0.130957227347785,2,0.0011454475449511,33,0.44558667491535,0.9999922015858079,0.5,0.44558667491535,0,0.670993207094952,0
10000,10000,4,0.28800000000000003,112.67879756008101,0.666666666666667,26182,0.11970487739055301,2,0.0005581808761956611,33,0.247941230519959,0.9999722767957349,0.25,0.247941230519959,0,-0.200613682744667,0
2058,2058,5,0.27,808.961905864552,0.1,10371,0.0473833712223437,2,0.000733434264587039,19,0.462019098016983,0.9995015705324058,0.6,0.462019098016983,0,0.7434594014762941,0
8943,8943,3,0.263,69.0901674586743,0.0,7350,0.03356493657974299,2,0.000452498001443105,37,0.296768410171174,0.9995496278918641,0.33333333333333304,0.296768410171174,0,0.0147118276693146,0
8883,8883,2,0.218,0.0,1.0,1450,0.00657759318638191,3,0.00038106448431019104,54,0.0,0.999873678171525,0.0,0.0,0,-1.2940225668077099,0
10397,10397,2,0.21600000000000003,115.709352671815,0.0,835,0.00376450569707393,4,0.00047705068316135997,84,0.29343235838972803,0.9914531668967521,0.5,0.29343235838972803,0,0.0,0
6252,6252,2,0.24100000000000002,466.720944109293,0.0,4099,0.0186944529574012,3,0.000449110551475483,75,0.29343235838972803,0.987975159134261,0.5,0.29343235838972803,0,0.0,1
51155,51155,1,0.23,0.0,,1481,0.00671939109234703,4,0.00025695994421375,48,0.0,0.998895899053628,0.0,0.0,0,-1.2940225668077099,0
23335,23335,1,0.23,0.0,,1481,0.00671939109234703,4,0.00025695994421375,48,0.0,0.998895899053628,0.0,0.0,0,-1.2940225668077099,0
6558,6558,2,0.265,86.69297688473792,0.0,9442,0.043134008169389004,3,0.000375968314641731,48,0.29343235838972803,0.9981090477034609,0.5,0.29343235838972803,0,0.0,0
6843,6843,4,0.243,219.250282125296,0.5,4914,0.0224223656464841,3,0.000648702774269688,44,0.0,0.999999997984522,0.0,0.0,0,-1.2940225668077099,1
23780,23780,6,0.23199999999999998,2538.72307670659,0.0,2636,0.0120025066210474,3,0.0011266089301590699,44,0.156948948010426,0.99999997548762,0.33333333333333304,0.156948948010426,0,-0.601885265806723,0
116841,116841,3,0.228,490.625476345888,0.0,2102,0.00955992333764826,3,0.000549711282948952,44,0.0,0.999999688255806,0.0,0.0,0,-1.2940225668077099,0
9342,9342,9,0.264,1107.1564860894,0.25,7744,0.0353671422232997,2,0.00135464961736408,44,0.0,1.0,0.0,0.0,0,-1.2940225668077099,0
9554,9554,4,0.231,762.73587760073,0.0,2421,0.0110190695312893,3,0.000715396517336972,44,0.0752875988386943,0.999998847146448,0.25,0.0752875988386943,0,-0.962007882290061,2
1211,1211,3,0.242,1269.54023588035,0.0,3635,0.0165720584939233,3,0.000620751295895293,83,0.296768410171174,0.9998421691849699,0.33333333333333304,0.296768410171174,0,0.0147118276693146,1
48,48,1,0.237,0.0,,2431,0.0110648107912781,3,0.000238274920769149,69,0.0,0.991686650679456,0.0,0.0,0,-1.2940225668077099,0
388,388,5,0.23199999999999998,1947.90047009773,0.0,1873,0.00851244848390594,3,0.00098886335292684,62,0.255395578027955,0.9999999999240141,0.2,0.255395578027955,0,-0.16774036928629998,1
11344,11344,2,0.23399999999999999,76.313257477221,0.0,2240,0.010191152725493,3,0.000387602317266277,19,0.29343235838972803,0.985032753743395,0.5,0.29343235838972803,0,0.0,0
391,391,2,0.22,9.46598666028616,0.0,1450,0.00657759318638191,3,0.000376383310268561,74,0.0,0.999911677558563,0.0,0.0,0,-1.2940225668077099,1
51569,51569,4,0.264,962.0822703675191,0.0,9729,0.0444467823310661,3,0.00066416376491097,14,0.45863674753374206,0.9646391520447192,0.75,0.45863674753374206,0,0.728543398762123,0
22933,22933,2,0.22399999999999998,52.178274218310605,0.0,1470,0.00666907570635941,3,0.000391499814628568,20,0.29343235838972803,0.993684948494837,0.5,0.29343235838972803,0,0.0,1
6391,6391,2,0.256,413.26468407621496,0.0,8010,0.0365838597390004,3,0.000380295048692292,74,0.29343235838972803,0.981542106730263,0.5,0.29343235838972803,0,0.0,0
25978,25978,5,0.237,950.8021236565221,0.1,2323,0.0105708051833996,2,0.000907834551180942,80,0.42127541460856804,0.9999996317661701,0.4,0.42127541460856804,0,0.563781720137098,0
26227,26227,2,0.201,47.198017052600605,0.0,464,0.00206750495149139,3,0.000443114428091313,62,0.29343235838972803,0.9955710485547831,0.5,0.29343235838972803,0,0.0,1
27183,27183,2,0.217,0.0,1.0,1215,0.00550267357664634,3,0.00040166361658601,80,0.0,0.999986072325003,0.0,0.0,0,-1.2940225668077099,0
9525,9525,3,0.24600000000000002,464.100596278805,0.0,2822,0.0128532940568381,2,0.000561843923997427,80,0.0,0.999999951294102,0.0,0.0,0,-1.2940225668077099,0
3208,3208,2,0.222,132.65705533397698,0.0,1025,0.00463358963686014,3,0.000457983705656022,75,0.29343235838972803,0.987975159134261,0.5,0.29343235838972803,0,0.0,1
55856,55856,1,0.201,0.0,,549,0.00245630566139575,4,0.000283853320218165,68,0.0,0.9900080580177281,0.0,0.0,0,-1.2940225668077099,0
29767,29767,1,0.201,0.0,,549,0.00245630566139575,4,0.000283853320218165,68,0.0,0.9900080580177281,0.0,0.0,0,-1.2940225668077099,0
3628,3628,1,0.215,0.0,,907,0.0040938427689929105,3,0.00028210868795386,57,0.0,0.9988945041061279,0.0,0.0,0,-1.2940225668077099,0
5414,5414,1,0.215,0.0,,907,0.0040938427689929105,3,0.00028210868795386,57,0.0,0.9988945041061279,0.0,0.0,0,-1.2940225668077099,0
4644,4644,1,0.215,0.0,,907,0.0040938427689929105,3,0.00028210868795386,57,0.0,0.9988945041061279,0.0,0.0,0,-1.2940225668077099,0
8537,8537,1,0.215,0.0,,907,0.0040938427689929105,3,0.00028210868795386,57,0.0,0.9988945041061279,0.0,0.0,0,-1.2940225668077099,0
23474,23474,2,0.226,2480.0,0.0,1515,0.006874911376308771,3,0.00054590871628772,46,0.29343235838972803,1.0,0.5,0.29343235838972803,0,0.0,0
51606,51606,2,0.184,1241.0,0.0,151,0.000635803513843592,4,0.0007127380126014981,46,0.0,1.0,0.0,0.0,0,-1.2940225668077099,0
84056,84056,2,0.223,63.2463615100257,0.0,1193,0.0054020428046711,3,0.000403551373050976,80,0.29343235838972803,0.992721629174644,0.5,0.29343235838972803,0,0.0,0
113146,113146,3,0.248,133.257347115093,0.0,2745,0.0125010863549247,2,0.0005556008896470731,64,0.296768410171174,0.999977035231982,0.33333333333333304,0.296768410171174,0,0.0147118276693146,0
23786,23786,4,0.23800000000000002,771.644348667502,0.0,2539,0.0115588163991565,2,0.0007450152141155901,11,0.276367488750997,0.999999907215166,0.25,0.276367488750997,0,-0.0752552531470324,0
64422,64422,2,0.24600000000000002,89.1252981798622,0.0,3966,0.0180860941995508,2,0.000365269800650846,66,0.29343235838972803,0.9889419200728979,0.5,0.29343235838972803,0,0.0,0
79876,79876,3,0.23800000000000002,1281.16443085448,0.0,2350,0.0106943065853692,2,0.0006451017521574411,83,0.0963764154448968,0.9998421691849699,0.33333333333333304,0.0963764154448968,0,-0.8690072168370359,0
55157,55157,4,0.24600000000000002,270.178956283192,0.166666666666667,3946,0.0179946116795733,3,0.00062757111666941,8,0.426225763812369,0.999894201703999,0.5,0.426225763812369,0,0.585612521683494,0
3897,3897,1,0.218,0.0,,1211,0.00548437707265084,4,0.000262706216607569,2,0.0,0.996352679987314,0.0,0.0,0,-1.2940225668077099,0
56267,56267,1,0.198,0.0,,314,0.0013813860516601801,3,0.000300218054185304,16,0.0,0.9921750239540079,0.0,0.0,0,-1.2940225668077099,0
4140,4140,5,0.282,1264.14281120345,0.0,15477,0.0707388585725982,2,0.0008147208649019339,6,0.42127541460856804,0.99999986609533,0.4,0.42127541460856804,0,0.563781720137098,0
55823,55823,4,0.24100000000000002,722.693504257201,0.166666666666667,2295,0.0104427296554311,2,0.0008066328021729231,6,0.0,0.9999999999532759,0.0,0.0,0,-1.2940225668077099,0
79187,79187,1,0.228,0.0,,1140,0.0051596141267307395,3,0.000271741039931012,47,0.0,0.99105002397315,0.0,0.0,0,-1.2940225668077099,0
9318,9318,3,0.267,192.666251082899,0.33333333333333304,9996,0.0456680739727657,3,0.0005189162829410441,47,0.284179436498786,0.9997742354982591,0.33333333333333304,0.284179436498786,0,-0.0408049398556283,1
3991,3991,1,0.209,0.0,,477,0.00212696858947677,4,0.00029440081837443197,90,0.0,0.997467953790157,0.0,0.0,0,-1.2940225668077099,0
55968,55968,3,0.265,1336.8584583345698,0.0,8558,0.0390904807863837,3,0.0006131471787579491,90,0.284179436498786,0.9999842473093019,0.33333333333333304,0.284179436498786,0,-0.0408049398556283,0
7203,7203,4,0.222,914.551431700986,0.0,1709,0.00776229182009048,3,0.0006938245446653451,59,0.415054723617694,0.999954027554198,0.5,0.415054723617694,0,0.53634877249798,0
79885,79885,1,0.207,0.0,,602,0.0026987343393361104,4,0.000286178698784279,84,0.0,0.995549197265935,0.0,0.0,0,-1.2940225668077099,0
4731,4731,2,0.207,1241.0,0.0,610,0.0027353273473271103,4,0.0006086154450383831,84,0.0,0.999980888729684,0.0,0.0,0,-1.2940225668077099,0
4723,4723,1,0.171,0.0,,55,0.000196687417951615,5,0.000379337348534239,84,0.0,0.995549197265935,0.0,0.0,0,-1.2940225668077099,1
2051,2051,3,0.27399999999999997,278.186683087445,0.0,13415,0.0613070107629185,2,0.00048229336318668397,84,0.35833445992924495,0.987711538166695,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
5339,5339,12,0.268,5160.60443018968,0.0,7842,0.0358154065711894,3,0.00191476303358261,64,0.6051208844267509,0.999999999992608,0.583333333333333,0.6051208844267509,0,1.3745313867915299,0
8294,8294,7,0.26,784.7619933542261,0.28571428571428603,10073,0.046020281674678996,3,0.00103874904114724,19,0.34859008609868103,0.9999999996357851,0.28571428571428603,0.34859008609868103,0,0.24324292242651,0
29789,29789,1,0.235,0.0,,2106,0.009578219841643759,3,0.00024601403624245296,84,0.0,0.995549197265935,0.0,0.0,0,-1.2940225668077099,0
813,813,5,0.276,2305.13094285045,0.0,13992,0.0639462814642692,3,0.000818685761466233,84,0.39505394795597504,0.999850270688962,0.6,0.39505394795597504,0,0.44814631520270104,0
6632,6632,1,0.235,0.0,,2106,0.009578219841643759,3,0.00024601403624245296,84,0.0,0.995549197265935,0.0,0.0,0,-1.2940225668077099,0
2273,2273,5,0.263,138.571563376901,0.0,6592,0.030097749072596002,2,0.000745007624882713,82,0.396452231773682,0.9999997287885269,0.4,0.396452231773682,0,0.454312679487964,0
6624,6624,2,0.225,97.48263918596528,0.0,1980,0.009001879965785541,3,0.000396338194698752,19,0.29343235838972803,0.985032753743395,0.5,0.29343235838972803,0,0.0,0
874,874,2,0.243,142.469771517415,0.0,4390,0.0200255236230737,3,0.0003982653123833,75,0.0,0.999962428393385,0.0,0.0,0,-1.2940225668077099,0
3337,3337,5,0.292,1805.34128590559,0.0,20482,0.0936323591969664,2,0.00075467687864487,2,0.462019098016983,0.9999053932587241,0.6,0.462019098016983,0,0.7434594014762941,0
7260,7260,6,0.273,487.78542033367796,0.266666666666667,21093,0.0964271501822789,2,0.00079482837947668,37,0.18952952446816396,0.999999998467868,0.166666666666667,0.18952952446816396,0,-0.45820649292946103,0
1728,1728,1,0.252,0.0,,4777,0.0217957103846383,2,0.000230394545631298,37,0.0,0.987430623571662,0.0,0.0,0,-1.2940225668077099,0
10840,10840,1,0.252,0.0,,4777,0.0217957103846383,2,0.000230394545631298,37,0.0,0.987430623571662,0.0,0.0,0,-1.2940225668077099,0
10982,10982,6,0.276,514.382330719209,0.46666666666666706,15673,0.0716353872683777,3,0.000835576240582814,16,0.220439576344685,0.999999999872168,0.166666666666667,0.220439576344685,0,-0.321894652991581,0
136319,136319,3,0.275,267.841632543088,0.33333333333333304,14716,0.0672579486874545,3,0.000483303913592565,34,0.284179436498786,0.999699658826072,0.33333333333333304,0.284179436498786,0,-0.0408049398556283,0
23530,23530,2,0.252,263.614376644553,0.0,7477,0.0341458505816001,3,0.000392106821395265,30,0.29343235838972803,0.9974755500086991,0.5,0.29343235838972803,0,0.0,1
11258,11258,2,0.271,301.7245680062,0.0,13645,0.0623590597426597,3,0.000360955971848236,14,0.29343235838972803,0.9813308580053671,0.5,0.29343235838972803,0,0.0,0
23122,23122,3,0.271,755.313800549844,0.0,15048,0.06877655851908099,3,0.000524978107781496,24,0.35833445992924495,0.9824611146681279,0.666666666666667,0.35833445992924495,0,0.286215141664215,0
10213,10213,2,0.252,0.0,1.0,7790,0.0355775520192479,3,0.000391885683252986,34,0.0,0.9998956317540391,0.0,0.0,0,-1.2940225668077099,0
1781,1781,3,0.259,131.99303143402798,0.666666666666667,10433,0.0476669670342739,3,0.000518598077147706,13,0.296768410171174,0.9999429576946729,0.33333333333333304,0.296768410171174,0,0.0147118276693146,0
3796,3796,4,0.27,353.768512240448,0.33333333333333304,14988,0.0685021109591485,3,0.000623026655387266,34,0.31460068364896504,0.999424289344011,0.5,0.31460068364896504,0,0.093351294783232,0
4698,4698,4,0.25,4316.97738601509,0.0,7302,0.033345378531797004,3,0.00106482663886371,3,0.276367488750997,0.999999891117984,0.25,0.276367488750997,0,-0.0752552531470324,1
10525,10525,3,0.264,382.017784407566,0.33333333333333304,9135,0.0417297514877345,3,0.0005262909309590821,81,0.296768410171174,0.999986315220315,0.33333333333333304,0.296768410171174,0,0.0147118276693146,0
10121,10121,5,0.266,1694.9306052550598,0.0,9657,0.0441174452591471,3,0.000824389891222945,64,0.31269588232684603,0.99999983860735,0.4,0.31269588232684603,0,0.0849512127008277,0
5870,5870,4,0.25,2934.67365125735,0.0,7360,0.0336106778397318,3,0.000986883197529292,62,0.276367488750997,0.999999965200964,0.25,0.276367488750997,0,-0.0752552531470324,0
9181,9181,4,0.27,354.045407235968,0.33333333333333304,13836,0.0632327178084447,3,0.000602711922335361,34,0.31460068364896504,0.999424289344011,0.5,0.31460068364896504,0,0.093351294783232,0
54862,54862,5,0.28600000000000003,827.452290068454,0.2,19100,0.0873109170665215,2,0.000730355992109046,34,0.42968510712954605,0.999081161581529,0.6,0.42968510712954605,0,0.600868059086827,0
9201,9201,2,0.26,0.0,1.0,10578,0.0483302153041108,3,0.000374528463082739,34,0.0,0.9998956317540391,0.0,0.0,0,-1.2940225668077099,0
283638,283638,2,0.26,0.0,1.0,10578,0.0483302153041108,3,0.000374528463082739,34,0.0,0.9998956317540391,0.0,0.0,0,-1.2940225668077099,0
5976,5976,2,0.26,0.0,1.0,10578,0.0483302153041108,3,0.000374528463082739,34,0.0,0.9998956317540391,0.0,0.0,0,-1.2940225668077099,0
10120,10120,1,0.249,0.0,,7087,0.032361941442039,3,0.000249154696887726,34,0.0,0.9897056458098761,0.0,0.0,0,-1.2940225668077099,0
11160,11160,1,0.249,0.0,,7087,0.032361941442039,3,0.000249154696887726,34,0.0,0.9897056458098761,0.0,0.0,0,-1.2940225668077099,0
5223,5223,1,0.249,0.0,,7087,0.032361941442039,3,0.000249154696887726,34,0.0,0.9897056458098761,0.0,0.0,0,-1.2940225668077099,1
5862,5862,3,0.252,1405.67565443106,0.0,7730,0.0353031044593154,3,0.000632094808818766,61,0.296768410171174,0.9999428489840331,0.33333333333333304,0.296768410171174,0,0.0147118276693146,0
55201,55201,2,0.249,1241.0,0.0,7143,0.0326180924979759,3,0.000550652232675982,34,0.0,0.9998956317540391,0.0,0.0,0,-1.2940225668077099,0
7384,7384,2,0.262,264.06959294935797,0.0,10103,0.0461575054546453,3,0.000375215934994278,36,0.29343235838972803,0.986302067899953,0.5,0.29343235838972803,0,0.0,0
4676,4676,2,0.27,248.94739516322701,0.0,14420,0.0659040073917876,3,0.00037134045995680697,47,0.29343235838972803,0.9825742986173721,0.5,0.29343235838972803,0,0.0,0
